CremonaReference,Discriminant,Point,Height,Provable
387a1,-3,(-2 : 1/2*(27*s - 1) : 1),0.0999591526802934442774800657,0

387b1,-3,(1 : 1/2*(9*s - 1) : 1),0.144289186380963878619028659,0

387c1,1,(0 : -2 : 1),0.144289186380963878619028659,1

387d1,60,(21/2 : 1/8*(9*s - 46) : 1),0.593230389561585868789310023,0

387d2,24,(1/2*(-3*s - 12) : 3*s + 34 : 1),0.444391208015876736230404397,0

387d3,24,(-27 : 1/2*(-9*s + 26) : 1),0.888782416031753472460808795,0

387d4,-39,(3*s + 21 : 1/2*(-39*s - 337) : 1),0.457016022044507267722698123,0

387e1,-3,(-1 : 1/2*(-3*s - 1) : 1),0.0628165070874876492657087913,0

