CremonaReference,Discriminant,Point,Height,Provable
2088a1,-3,(-3 : -9*s : 1),0.187066727381760059587699415,0

2088b1,12,(s + 5 : -3*s - 18 : 1),0.433851681565937211767347627,0

2088b2,28,(2*s + 7 : -8*s - 20 : 1),0.442844534435109245931134927,0

2088c1,57,(7 : -27*s : 1),0.982624542020617629413528322,0

2088d1,12,(3*s + 5 : 15*s - 54 : 1),0.233160722788049638241453085,0

2088e1,-696,(10 : 87*s : 1),1.67655232068671027360848366,0

2088f1,-3,(-7 : -9*s : 1),0.103576454997155539139619303,0

2088g1,24,(1/2*(-3*s + 38) : 1/2*(-27*s + 90) :  1),0.126959295812292196449379585,0


2088h1,-24,(-3*s + 3 : 9*s : 1),0.318882818208643242626693002,0

2088h2,-24,(3 : 18*s : 1),0.637765636417286485253386003,0

2088i1,1,(1 : 3 : 1),0.187066727381760059587699415,0

2088j1,-3,(-1 : -9*s : 1),0.109996153146582668452520904,0

2088k1,-15,(-11 : -9*s : 1),0.295159773022602914197941198,0

2088l1,12,(-1 : -6*s : 1),0.225440270607510961511050390,0

2088m1,-3,(-5 : 12*s : 1),0.279456336533820773137253830,0

