CremonaReference,Discriminant,Point,Height
2616a1,5,(9 : -9*s : 1),0.591929263590559641545910371


2616a2,5,(6*s + 18 : 36*s + 102 : 1),0.295964631795279820772955185


2616b1,-8,(1/2*(9*s - 12) : 1/2*(-9*s + 90) : 1),0.202122455843455711438619041


2616c1,1,(6 : 9 : 1),0.126204621512951555191831843


2616d1,124,(1/2*(3*s + 24) : 6*s + 57 : 1),0.781078504783115446031254012


2616d2,-191,(1/2*(-3*s - 69) : -3*s - 213 : 1),0.943964534900404928350829194


2616d3,-263,(-24 : 132*s : 1),3.23426205179481277842137240


2616d4,-440,(-3*s - 18 : -18*s - 534 : 1),0.871031102746094144398863447


