CremonaReference,Discriminant,Point,Height
1386a1,-3,(4 : 21*s - 2 : 1),0.231721864784374627692326963


1386a2,12,(10 : -21*s - 5 : 1),0.432651253550984477640522904


1386b1,-4,(-15/2 : 1/8*(693*s + 30) : 1),0.426745523034841235109373137


1386b2,-39,(27 : 1/2*(-441*s - 27) : 1),0.511590669552631208226648841


1386b3,-840,(78 : 1/2*(729*s - 78) : 1),2.74509509841630668806309333


1386b4,-15,(-3 : 1/2*(-147*s + 3) : 1),0.843340286991768162461189817


1386c1,-231,(1/2*(-3*s - 43) : 1/2*(9*s - 325) :  1),0.197905902204468894341025158




1386c2,5,(4 : 99*s - 2 : 1),0.363164556747270228694516914


1386c3,60,(-26 : -33*s + 13 : 1),0.622451067788674253930255519


1386c4,69,(4 : -231*s - 2 : 1),0.814461737048493713893432913


1386d1,-84,(-21/2 : 1/8*(99*s + 42) : 1),0.554156360036333168719126669


1386d2,33,(-27 : 1/2*(63*s + 27) : 1),0.397237835820710395386980801


1386d3,-87,(3*s + 27 : 24*s - 369 : 1),0.840498901484869933995610149


1386d4,305,(21 : 1/2*(441*s - 21) : 1),1.88703138602112213350087406


1386e1,-3,(8 : -231*s - 4 : 1),0.157644239527698876589501342


1386e2,-87,(-37 : 1/2*(441*s + 37) : 1),0.663943692073619226709233905


1386f1,33,(-s + 4 : 2*s - 19 : 1),0.231721864784374627692326963


1386f2,-8,(1/2*(7*s - 6) : 29 : 1),0.115860932392187313846163482


1386g1,-143,(s + 46 : 30*s - 18 : 1),0.539145878149281737109042952


1386g2,-15,(-31 : 441*s + 15 : 1),0.616468457773992679202922796


1386g3,-84,(43/2 : 1/8*(-15309*s - 90) : 1),1.84870649539483875947487132


1386g4,-295,(1/5 : 1/25*(-4851*s - 15) : 1),1.10858723838179985343285863


1386h1,21,(20 : 1/2*(33*s - 21) : 1),0.213224116176974191076054202


1386h2,88,(1/2*(-s + 62) : 1/2*(9*s - 120) : 1),0.188383256393175131714390324


1386i1,12,(1/2*(-9*s + 28) : -18*s + 87 : 1),0.114215867167266183004996154


1386i2,12,(-1 : 63/2*s : 1),0.228431734334532366009992308


1386j1,-372,(27/2 : 1/8*(4851*s - 58) : 1),1.94312571972879490883201880


1386j2,-183,(-57 : 3969*s + 28 : 1),0.597554686182989157106497264


1386k1,-3,(-14 : 1/2*(-33*s + 13) : 1),0.246077171984371766526238797


1386k2,-308,(-25 : -7*s + 12 : 1),0.994148259645391843201333866


1386l1,-3,(-3*s + 2 : -3*s + 3 : 1),0.251702057929595374817212889


1386l2,12,(1/2*(3*s - 8) : -3*s + 24 : 1),0.320960501394404387212712907


1386l3,-3,(-16 : 1/2*(21*s + 15) : 1),0.251702057929595374817212889


1386l4,13,(2 : 1/2*(-99*s - 3) : 1),0.682282425538990333363304029


