CremonaReference,Discriminant,Point,Height,Provable
2808a1,-7,(-5 : 13*s : 1),0.288258148891675245916396375,0

2808b1,-8,(7 : 78*s : 1),0.129588519905440639467724901,0

2808c1,1,(55 : 1 : 1),0.894479478762549893212226491,0

2808d1,-3,(-3 : -9*s : 1),0.167668214654887077322823873,0

2808e1,-8,(-16 : 39/2*s : 1),0.778858702014820244876864687,0

2808f1,12,(3 : -18*s : 1),0.151240974930963726752916777,0

2808g1,-24,(-1 : 2*s : 1),0.262638772053676568404224692,0

2808h1,21,(15 : -39*s : 1),0.288258148891675245916396375,0

2808i1,8,(3 : -18*s : 1),0.262638772053676568404224692,0

2808j1,604,(31 : -26*s : 1),1.53322282840677630985436917,0

2808k1,-11,(-17 : 3*s : 1),0.423332812254265824294890142,0

2808l1,1,(1 : 3 : 1),0.167668214654887077322823873,0

2808m1,-4,(-1 : 6*s : 1),0.151240974930963726752916777,0

2808n1,492,(39 : -18*s : 1),1.03610339538789865276604248,0

