CremonaReference,Discriminant,Point,Height
2938a1,13,(-5 : -16*s + 2 : 1),0.354511304368604915714406923


2938b1,-19,(19 : -26*s - 10 : 1),1.08355785957484395874037371


2938c1,-4,(-3/2*s : 1/2*(-3*s + 6) : 1),0.716917937472832043106073253


2938c2,-104,(-11 : -s + 5 : 1),1.17466715857095263852656082


2938d1,-403,(-12 : -4*s + 6 : 1),1.02313599217258873914746389


2938e1,341,(-11 : 1/2*(-113*s + 11) : 1),1.47904869202111446377091104


2938f1,1,(7 : 9 : 1),0.404987884894015671710922052


2938f2,104,(1/2*(-s + 66) : 1/2*(-11*s - 138) :  1),0.202493942447007835855461026




