CremonaReference,Discriminant,Point,Height,Provable
2448a1,-4,(-2 : -3*s : 1),0.149821697267303843037498816,0

2448b1,12,(6 : -9*s : 1),0.149821697267303843037498816,0

2448c1,12,(7 : -3*s : 1),0.231507992826438818572777045,0

2448c2,12,(1 : -6*s : 1),0.463015985652877637145554089,0

2448d1,21,(-3*s - 2 : 9*s + 45 : 1),0.447142943283907500241893385,0

2448d2,-15,(-3*s - 8 : 9*s + 99 : 1),0.362994637211949084513258557,0

2448d3,-231,(13 : -36*s : 1),1.15136577645349213214786684,0

2448d4,-11,(-19 : 68*s : 1),0.770042562160433250437137474,0

2448e1,12,(4 : -9*s : 1),0.143350376432015721304435487,0

2448f1,-4,(3*s - 1 : -9*s + 18 : 1),0.240283327718259942529051689,0

2448f2,33,(-3*s + 2 : 3*s + 63 : 1),0.415530101342144928319269945,0

2448g1,-3,(1 : 36*s : 1),0.304718385257943612363796169,0

2448g2,-15,(-3*s + 4 : 27*s + 9 : 1),0.327641025326119972309416437,0

2448h1,-4,(-10 : 153*s : 1),0.124696278580674341166165280,0

2448i1,-4,(0 : 6*s : 1),0.0694802810831743395206530228,0

2448j1,-68,(-13 : -1/2*s : 1),0.488731763800026134807667179,0

2448j2,-7,(2 : -34*s : 1),0.870835133119465614202821854,0

2448k1,12,(0 : -18*s : 1),0.0694802810831743395206530228,0

2448l1,1,(22 : -102 : 1),0.126659570691512427367787545,0

2448l2,1,(42 : 54 : 1),0.379978712074537282103362637,0

2448m1,-4,(4 : -9*s : 1),0.0782600212490389631490275185,0

2448n1,60,(-11 : -54*s : 1),0.764002658700622672255616416,0

2448n2,-132,(1 : 72*s : 1),0.750656408968506985757517144,0

2448n3,-420,(-35 : -306*s : 1),0.456842079446330806172546305,0

2448n4,-132,(13 : 162*s : 1),0.375328204484253492878758572,0

2448n5,NA,NA,E1,NA

2448n6,NA,NA,E1,NA

2448o1,-3,(3 : 6*s : 1),0.509074358672684585530526187,0

2448o2,-8,(-2*s - 7 : 22*s + 32 : 1),0.453029986139762916003621047,0

2448o3,-187,(33 : 72*s : 1),1.54097778458915710580397119,0

2448o4,-20,(13 : 34*s : 1),0.345376248512035346503711757,0

2448p1,764,(-35 : 72*s : 1),1.83004894714813185253676679,0

2448p2,60,(37 : -204*s : 1),1.03101559373825579205145335,0

2448p3,-84,(-23 : 306*s : 1),0.871911894392361196058689779,0

2448p4,-132,(-11 : -720*s : 1),1.82304514334258355704083039,0

2448q1,-4,(13 : -18*s : 1),0.562629009826795836283015766,0

2448q2,21,(-5 : -102*s : 1),1.02111730456414656866242258,0

2448q3,-8,(-7 : -272*s : 1),0.900897924625291572010923206,0

2448q4,-548,(2*s - 63 : 8*s - 820 : 1),0.883392039674117678052095541,0

2448r1,-3,(2 : -486*s : 1),0.0677461892485066413130546723,0

2448s1,-24,(-2 : 9*s : 1),0.450514168481156934248269738,0

2448s2,-8,(-14 : -153*s : 1),0.485967363250954831028751285,0

2448t1,12,(-7 : 18*s : 1),0.143253892940880071476274413,0

2448t2,12,(17 : 54*s : 1),0.286507785881760142952548826,0

