CremonaReference,Discriminant,Point,Height,Provable
1210a1,341,(-16 : 88*s + 8 : 1),1.08145226579691747545563284,0

1210a2,209,(39 : 1/2*(-1375*s - 39) : 1),1.42489741976685791121947620,0

1210b1,1,(3 : -7 : 1),0.233354288602717390770168668,0

1210c1,-55,(-12 : 1/2*(-11*s + 11) : 1),0.165868134660967983229967951,0

1210c2,88,(21 : 1/2*(-55*s - 22) : 1),0.458098952611945705646310300,0

1210d1,-88,(-38 : -88*s + 19 : 1),0.936222879879773805173003204,0

1210e1,5,(-4*s + 5 : -16*s - 53 : 1),0.0711145475947938108971330617,0

1210e2,13,(-1 : 44*s : 1),0.601560628195908281107842760,0

1210f1,33,(1/2*(s + 1) : 1/2*(s + 5) : 1),0.240125916373243492940330846,0

1210g1,44,(-21/2 : 1/8*(275*s + 42) : 1),0.508451879990872436724707028,0

1210g2,NA,NA,E1,NA

1210h1,-7,(-5*s - 6 : -10*s - 55 : 1),0.141332595515155657726729571,0

1210h2,929,(2*s + 25 : -9*s - 254 : 1),1.13134271386875084252917671,0

1210i1,220,(3 : 1/2*(11*s - 4) : 1),0.449299454586916067132787606,0

1210j1,-55,(-34 : -44*s + 17 : 1),0.192601332061457276053701449,0

1210j2,-55,(-12 : -220*s + 6 : 1),0.0642004440204857586845671490,0

1210k1,1,(17 : -64 : 1),0.0309053833917229914375687101,0

1210l1,-583,(10 : 121*s - 5 : 1),0.967117694691141644830743754,0

1210l2,-143,(10 : 484*s - 5 : 1),0.601560628195908281107842760,0

1210m1,-55,(17 : -11*s - 9 : 1),0.247094759736047432981363134,0

