CremonaReference,Discriminant,Point,Height,Provable
2445a1,1,(8 : -23 : 1),0.397417521836684643320190832,0

2445b1,229,(0 : 1/2*(225*s - 1) : 1),1.74320370045110667150541896,0

2445c1,-68,(-29/2 : 1/8*(15*s + 54) : 1),0.766964216763387312054173905,0

2445c2,61,(1/2*(9*s + 27) : 1/2*(-45*s - 199) :  1),0.403486080791234918141677718,0


2445c3,253,(-3*s - 9 : 1/2*(-33*s - 745) : 1),0.855453946398395515316275427,0

2445c4,61,(34 : 1/2*(-81*s - 35) : 1),0.806972161582469836283355436,0

2445d1,21,(1/2*(-s + 1) : s : 1),0.610347788402469695443535835,0

2445d2,-3,(-s + 3 : 1/2*(5*s - 25) : 1),0.316182344160276525053553507,0

