CremonaReference,Discriminant,Point,Height
144a1,-8,(-1/2*s : 1/2*(s + 2) : 1),0.163308669385744214130038384


144a2,28,(s + 3 : 2*s + 10 : 1),0.263447686240299237512247515


144a3,24,(1/2*(-3*s + 12) : 1/2*(-9*s + 54) : 1),0.163308669385744214130038384


144a4,24,(3 : -3*s : 1),0.326617338771488428260076769


144b1,-20,(1/2*(s + 2) : 1/2*(s + 4) : 1),0.416482586932932947496208322


144b2,28,(s + 1 : 2*s - 2 : 1),0.409438577837379394302201409


144b3,33,(3*s + 8 : 9*s + 45 : 1),0.404318606893031072254293564


144b4,28,(s + 19 : 7*s + 38 : 1),0.204719288918689697151100705


144b5,-15,(-19 : 36*s : 1),0.374241721443890546762224473


144b6,-120,(-31 : -18*s : 1),0.534270860886457729447910848


