CremonaReference,Discriminant,Point,Height,Provable
2608a1,12,(1 : -s : 1),0.398787021013475597307937632,1

2608b1,-8,(-2 : 2*s : 1),0.363001569550999467708316490,0

2608c1,-4,(0 : -8*s : 1),0.0826924699989182078665360522,0

2608d1,-916,(-28 : 4*s : 1),1.23022141103833232183600324,0

2608d2,-24,(4 : 64*s : 1),1.45133479533349043702086391,0

2608d3,204,(-52 : 512*s : 1),0.764277110596553249093706163,0

2608e1,12,(17 : -8*s : 1),0.136491622836903191660054331,0

2608f1,-4,(-4 : 2*s : 1),0.189909232498103240802183704,0

