CremonaReference,Discriminant,Point,Height
2322a1,-771,(-20 : 48*s + 10 : 1),1.45541060465274828395782061


2322b1,12,(4 : 1/2*(9*s - 4) : 1),0.742061013803835568597284577


2322c1,101,(-s + 27 : -9*s - 109 : 1),0.866285515529919308062963130


2322c2,165,(3*s + 1 : 12*s - 275 : 1),0.826039508333988159174685823


2322c3,-3,(-8 : -360*s + 4 : 1),0.917073858162672637534109177


2322d1,-3,(-8 : -18*s + 4 : 1),0.111683971257819227132840283


2322e1,-7,(s - 12 : 3*s + 6 : 1),0.607136675677022619898545968


2322e2,NA,NA,E1


2322e3,-215,(3*s - 6 : 6*s + 196 : 1),0.323705040492686474206468509


2322f1,1,(3 : 4 : 1),0.111683971257819227132840283


2322g1,1,(-9 : -340 : 1),0.120916757502497659340611239


2322h1,-4,(-1 : -3/2*s : 1),0.742061013803835568597284577


