CremonaReference,Discriminant,Point,Height
2534a1,5,(1 : -7*s - 1 : 1),0.222305607430955021527792138


2534b1,5,(2 : -8*s - 1 : 1),0.329228752192066185574950301


2534c1,8,(9 : -7*s - 5 : 1),0.440609929106231092040230903


2534c2,1,(54 : -480 : 1),0.846135134902169623754596407


2534d1,13,(4 : 1/2*(-49*s - 5) : 1),0.416871586183092089760083965


2534e1,NA,NA,E1


2534e2,NA,NA,E1


2534e3,NA,NA,E1


2534e4,NA,NA,E1


2534f1,-4,(-11 : 1/2*(7*s + 10) : 1),0.0907209046346858730503004174


2534g1,1,(-3 : 57 : 1),0.0593353455646742340132181348


2534h1,1,(26 : 36 : 1),0.181674800541142505250128185


2534i1,-7,(2*s - 4 : 2*s + 9 : 1),0.330657115396456000296030441


2534i2,-356,(-34 : -s + 17 : 1),1.88046592370609269941719078


