CremonaReference,Discriminant,Point,Height
1369a1,185,(12 : 1/2*(37*s - 1) : 1),0.316316859601171706376165326


1369a2,NA,NA,E1


1369a3,NA,NA,E1


1369b1,-259,(-9 : 1/2*(37*s + 9) : 1),0.659739868737978709497653187


1369b2,NA,NA,E1


1369c1,1,(1 : 0 : 1),0.655420482239013178384152608


1369c2,-143,(-24 : 1/2*(s + 23) : 1),1.00326575582985040880207117


1369d1,37,(0 : 1/2*(-37*s - 1) : 1),0.0511114082399688402358861004


1369e1,-3,(-1/3 : 1/18*(-37*s - 9) : 1),0.591860292760094663050968575


1369e2,277,(30 : 1/2*(s - 1) : 1),1.34995811460199319552646587


1369f1,-111,(-1/3 : 1/18*(-1369*s - 9) : 1),0.591860292760094663050968575


1369f2,NA,NA,E1


