CremonaReference,Discriminant,Point,Height
525a1,5,(1/2*(5*s + 25) : 1/2*(35*s + 49) : 1),0.457805429218800923444599689


525a2,-15,(0 : 1/2*(15*s - 1) : 1),0.518830022815148767654055320


525a3,-15,(0 : 1/2*(-125*s - 1) : 1),0.259415011407574383827027661


525a4,-15,(0 : 1/2*(-35*s - 1) : 1),0.259415011407574383827027661


525b1,-20,(-10 : 1/2*(-15*s + 10) : 1),0.373149604347256854454718802


525b2,21,(1/2*(-5*s + 15) : -5*s + 40 : 1),0.450212245780312594209435093


525b3,-3,(5 : 1/2*(-175*s - 5) : 1),0.472574897315478520504127142


525b4,8,(12 : 1/2*(-27*s - 12) : 1),0.750484292387554336037853338


525b5,-555,(-35 : 1/2*(55*s + 35) : 1),2.27470424110109154375991449


525b6,-3,(-5 : 1/2*(175*s + 5) : 1),0.236287448657739260252063571


525c1,140,(15/2 : 1/8*(15*s - 30) : 1),0.485946488670428206901134551


525c2,5,(5 : 1/2*(-105*s - 5) : 1),0.134618433089937470561401687


525d1,5,(1/2*(3*s + 9) : 1/2*(-9*s - 27) : 1),0.0673092165449687352807008432


525d2,1,(7 : -26 : 1),0.134618433089937470561401686


