CremonaReference,Discriminant,Point,Height
1710a1,-3,(10 : 30*s - 5 : 1),0.216414238489492494208675743


1710a2,-132,(-2 : 30*s + 1 : 1),0.953982062550590111026745550


1710b1,-95,(1/2*(-s - 21) : -4*s + 29 : 1),0.209080134811980936314765081


1710b2,5,(6*s + 16 : 18*s + 67 : 1),0.177316216172987771064743749


1710c1,93,(18 : -480*s - 9 : 1),0.798298254405311574799065784


1710c2,537,(45 : 1/2*(-1215*s - 45) : 1),1.59594229519429047320376277


1710c3,NA,NA,E1


1710c4,NA,NA,E1


1710d1,-15,(-15 : 1/2*(-27*s + 15) : 1),0.335594644903833673601769361


1710d2,-71,(1/2*(3*s - 45) : -3*s + 117 : 1),0.517584446362547641972596056


1710d3,NA,NA,E1


1710d4,-4,(6 : 1/2*(171*s - 6) : 1),0.433039031607826634887469647


1710e1,12,(0 : -15*s : 1),0.0887580904384115023087316406


1710e2,57,(15 : 1/2*(285*s - 15) : 1),0.503280645238848136356672610


1710f1,-15,(1/2*(3*s + 1) : 1/2*(3*s - 23) : 1),0.122805306394037027792645092


1710f2,1,(5 : -25 : 1),0.245610612788074055585290185


1710g1,-155,(0 : -76*s : 1),0.955122867729269293577812114


1710g2,-91,(38 : 855*s - 19 : 1),2.17163701148113573633663009


1710g3,NA,NA,E1


1710g4,-303,(-73 : 1/2*(675*s + 73) : 1),3.05319585561016578271877050


1710h1,-95,(1/2*(s - 13) : -2*s + 27 : 1),0.242449802620752941262447541


1710h2,-15,(1/2*(3*s + 19) : 1/2*(-33*s + 13) :  1),0.121224901310376470631223771




1710h3,1,(-49 : 587 : 1),0.242449802620752941262447541


1710h4,33,(11 : 1/2*(-57*s - 11) : 1),0.594766057593702489296795197


1710i1,33,(30 : 81*s - 15 : 1),0.293621047976179327747586656


1710i2,856,(24 : 1/2*(-387*s - 24) : 1),4.45034955485040801498740835


1710j1,-19,(-18 : 1440*s + 9 : 1),0.766001793697701220456732694


1710j2,-299,(6 : -3060*s - 3 : 1),3.25117680144459846281216009


1710j3,-11,(6 : -4500*s - 3 : 1),1.07681798023446625875193361


1710j4,-31,(42 : -8550*s - 21 : 1),1.06852287685476376112033076


1710k1,-3,(-8 : -15*s + 4 : 1),0.185112103110671277318721113


1710l1,-95,(2*s - 15 : 10*s + 102 : 1),0.147561972117687858601117030


1710l2,-3,(15*s - 2 : -165*s + 203 : 1),0.178321053464834397457941055


1710m1,-15,(-s + 2 : -4*s - 9 : 1),0.0541035596223731235521689358


1710m2,1,(11 : 9 : 1),0.108207119244746247104337872


1710n1,-3,(6*s + 3 : -12*s - 11 : 1),0.251630236077302683946673461


1710n2,-3,(9*s : -45*s + 94 : 1),0.125815118038651341973336730


1710n3,-3,(15 : 225*s - 8 : 1),0.251630236077302683946673460


1710n4,120,(1/2*(-3*s + 66) : -21*s - 197 : 1),0.383698963403158174594046893


1710o1,-15,(15 : -30*s - 8 : 1),0.479260873394804940961006064


1710o2,-8,(3 : 225*s - 2 : 1),0.759370278318102783933219913


1710o3,273,(-3*s + 6 : 12*s - 629 : 1),0.922556903929847876670650125


1710o4,161,(27 : -171*s - 14 : 1),0.990784790949246491878159835


1710p1,-3,(5 : 30*s - 3 : 1),0.205291779041803383065927539


1710p2,-19,(-2 : 1/2*(125*s + 1) : 1),0.745114081950967713397349166


1710q1,-3,(-4 : 1/2*(15*s + 3) : 1),0.131821481882326275601128813


1710r1,-15,(-3*s - 16 : -3*s - 69 : 1),0.109472692327808951639192329


1710r2,-15,(-13 : 180*s + 6 : 1),0.875781538622471613113538634


1710s1,465,(-9 : -171*s + 4 : 1),1.42378245533742490364306587


1710s2,357,(6 : 1/2*(-1539*s - 7) : 1),1.09389122473425013630847459


1710s3,-879,(9 : 1026*s - 5 : 1),2.65910995598159074702876015


1710s4,NA,NA,E1


1710t1,-15,(-6*s + 17 : 30*s + 36 : 1),0.0279328116380115511521972157


1710t2,1,(71 : 54 : 1),0.0558656232760231023043944314


