CremonaReference,Discriminant,Point,Height,Provable
2830a1,-4,(-12 : 4*s + 6 : 1),0.541880629080470956240258924,0

2830b1,-11,(-10 : 32*s + 5 : 1),0.530484020289122097312528482,0

2830c1,-31,(-10 : 1/2*(-25*s + 9) : 1),0.631275899493432313412264235,0

2830d1,5,(-2*s - 1 : -2*s - 5 : 1),0.298917953132217596431419181,0

2830e1,1,(15 : 117 : 1),0.132623515545435487667017543,0

2830f1,24,(-5*s + 6 : -30*s - 163 : 1),0.827338590460254657939938347,0

2830f2,-88,(1/2*(-5*s + 16) : -10*s - 269 : 1),0.761367815900873071056659230,0

2830f3,-808,(-54 : 1/2*(125*s + 54) : 1),1.21204045770989422549804198,0

2830g1,1,(1 : 9 : 1),0.111920797335749603168407032,0

2830h1,1,(-2 : 21 : 1),0.0833179139711074109276120321,0

