CremonaReference,Discriminant,Point,Height
1560a1,-4,(-3*s + 6 : 9*s - 24 : 1),0.283902900101945486613983958


1560a2,-4,(3*s - 4 : -9*s + 66 : 1),0.141951450050972743306991979


1560a3,-280,(10 : -18*s : 1),1.03312021098506377148792812


1560a4,140,(38 : -6*s : 1),0.804112439918285956954057145


1560b1,-4,(0 : 45*s : 1),0.173147703283393891521193647


1560b2,-4,(-10 : 90*s : 1),0.0865738516416969457605968237


1560c1,44,(-3*s + 20 : 27*s + 180 : 1),1.01574479945331907652040939


1560c2,28,(24 : -30*s : 1),0.576653629590689022330238422


1560c3,-8,(-11 : 195/2*s : 1),0.634122286569043214058836304


1560c4,168,(-21/2 : 375/8*s : 1),1.26048001766805261945129637


1560d1,1,(59 : 1014 : 1),0.0348201551738248784908112549


1560e1,24,(1/2*(3*s - 6) : -3*s + 9 : 1),0.310882509610858863383686388


1560e2,-4,(3*s + 4 : -17*s + 12 : 1),0.491910675953869555794271823


1560e3,204,(-3*s + 18 : 11*s - 162 : 1),0.736032706515506447646928318


1560e4,8,(4 : 20*s : 1),0.863822650753502020310882770


1560f1,1,(-9 : 30 : 1),0.0303295509484383555265603383


1560g1,60,(-s + 6 : -3*s + 30 : 1),0.284381263558974556603410994


1560g2,12,(2*s + 4 : 8*s - 12 : 1),0.219802907750681809641675048


1560h1,-8,(0 : 135/2*s : 1),0.418957744013699129176175094


1560h2,-35,(-18 : 234*s : 1),1.07568368090306630228105441


1560h3,NA,NA,E1


1560h4,-116,(-5*s - 50 : 105*s + 690 : 1),0.383164001305424572395482392


1560i1,-4,(1/2*(-3*s + 4) : 6*s - 21 : 1),0.154581445030023287228249619


1560i2,-4,(6*s - 8 : -18*s + 102 : 1),0.309162890060046574456499238


1560i3,-104,(-s - 26 : -25*s - 104 : 1),0.563185101087121086699376713


1560i4,104,(-s + 26 : 27*s + 104 : 1),0.563185101087121086699376713


1560j1,77,(31 : 39*s : 1),1.03667906245004149445784970


1560j2,209,(-60 : 390*s : 1),0.955043267008527053134922312


1560j3,44,(-46 : -810*s : 1),0.676196627893167597469239397


1560j4,NA,NA,E1


1560j5,NA,NA,E1


1560j6,NA,NA,E1


1560k1,-15,(1/2*(-5*s + 13) : 10*s : 1),0.475056107029737764432361224


1560k2,13,(1/2*(-5*s + 13) : 1/2*(-25*s - 65) :  1),0.601579908419681103107779849




1560k3,12,(-14 : 26*s : 1),0.379922078981161829882684661


1560k4,840,(-s + 24 : -10*s - 290 : 1),1.11759024616050318507451964


1560l1,-3,(-11 : -2*s : 1),0.203911970537466448957055464


