CremonaReference,Discriminant,Point,Height,Provable
2810a1,345,(s + 16 : -8*s + 192 : 1),1.62877601454923861552302318,0

2810a2,37,(11 : -125*s - 6 : 1),0.605518074782382976755201231,0

2810b1,1,(5 : 2 : 1),0.370579239728435594004976934,0

2810b2,40,(1/2*(s + 30) : 1/2*(-11*s - 56) : 1),0.185289619864217797002488467,0

2810c1,-3,(-5 : -s + 2 : 1),0.350019572556011172418694961,0

2810d1,1,(51 : 54 : 1),0.0517689169638147775663194204,0

2810e1,65,(-s + 12 : -4*s + 21 : 1),0.769160339121120150477640694,0

2810e2,-7,(-s - 22 : s + 44 : 1),0.713606155624400774514272028,0

2810e3,-119,(-33 : 75*s + 16 : 1),1.48517967143416612331908712,0

2810e4,-68,(5*s - 39 : 25*s + 329 : 1),1.05225090900271238819075666,0

