CremonaReference,Discriminant,Point,Height
2043a1,-120,(-17/2 : 1/8*(-81*s - 4) : 1),0.722388873880233272995053747


2043b1,517,(1/2*(-3*s + 49) : -15*s - 366 : 1),1.23695941481218591766098308


2043b2,745,(-s + 61 : 1/2*(-3*s + 651) : 1),0.990558371833768913470663000


2043b3,-151,(-16 : 1/2*(-81*s + 15) : 1),2.50189348791357203568898663


2043b4,705,(-4 : 1/2*(81*s + 3) : 1),1.21578594210784575682687475


2043c1,-3,(1 : 1/2*(9*s - 1) : 1),0.188873861430964359358267413


2043d1,-3,(-11 : 1/2*(27*s - 1) : 1),0.225168906620665256652658623


2043e1,1,(32 : -41 : 1),0.272683341766954795985885713


