CremonaReference,Discriminant,Point,Height
2210a1,-79,(1/2*(-5*s - 49) : -5*s - 184 : 1),0.752017389522929738316788082


2210a2,-451,(-58 : 40*s + 29 : 1),1.63811301445489572381380719


2210b1,209,(1/2*(-5*s + 13) : 20*s + 270 : 1),0.937171482881076028553052916


2210b2,376,(1/2*(-5*s + 10) : 15*s + 292 : 1),0.882242876218906091453847585


2210b3,1,(-11 : 265 : 1),0.573887665283436570141027653


2210b4,-184,(5 : -255*s - 3 : 1),1.52527008956333610360602004


2210c1,65,(-s + 8 : 4*s - 37 : 1),0.189667477226785146758977266


2210c2,1,(15 : 57 : 1),0.379334954453570293517954532


2210d1,17,(4*s : -34 : 1),0.0705475098770066858114294699


2210d2,1,(-4 : 70 : 1),0.141095019754013371622858940


2210e1,-4,(1/2*(5*s - 8) : 1/2*(15*s - 42) : 1),0.263260154231924696048718408


2210e2,-4,(5*s - 13 : 45*s + 46 : 1),0.139291333350426799461011195


2210f1,1,(0 : 40 : 1),0.122029191433104440969244743


2210f2,-104,(1/2*(-5*s - 72) : 1/2*(-5*s + 556) :  1),0.0610145957165522204846223715




2210g1,65,(-3*s - 4 : -13*s - 96 : 1),0.190442842880667212253376836


2210g2,1,(-33 : -179 : 1),0.380885685761334424506753672


2210g3,-703,(7 : 65*s - 4 : 1),1.55476205976043201691571072


2210g4,-4,(5*s - 9 : -260*s - 101 : 1),0.190442842880667212253376836


