CremonaReference,Discriminant,Point,Height,Provable
1035a1,-552,(13/2 : 1/8*(-45*s - 4) : 1),0.375055013181203063141125448,0

1035b1,-15,(1/2*(-3*s - 7) : 1/2*(-9*s + 89) : 1),0.0901910971812483133190305968,0

1035c1,1,(37 : 112 : 1),0.148644456836816058536896059,0

1035d1,-15,(-7 : 1/2*(9*s - 1) : 1),0.144280156760841580109923888,0

1035e1,1,(3 : -23 : 1),0.104677580511671992897207243,0

1035f1,12,(6 : 1/2*(-15*s - 6) : 1),0.630516430172706908475259923,0

1035f2,-11,(1/2*(5*s - 11) : 5*s - 56 : 1),0.354344674493850129752601327,0

1035f3,-11,(21 : 1/2*(-225*s - 21) : 1),0.708689348987700259505202653,0

1035f4,13,(-15 : 1/2*(-207*s + 15) : 1),0.728793437859987620316555666,0

1035g1,-11,(1/2*(-15*s + 27) : -75*s + 184 : 1),0.344415059531836009760931713,0

1035g2,-84,(27 : 1/2*(225*s - 28) : 1),0.857029042049146475954210749,0

1035g3,-151,(-24 : 1/2*(-1125*s + 23) : 1),1.29431329034091987819163903,0

1035g4,NA,NA,E1,NA

