CremonaReference,Discriminant,Point,Height
1128a1,1,(3 : 6 : 1),0.0543592470996106292825084919


1128b1,-4,(10 : -141/2*s : 1),0.180216261704745613193129644


1128c1,-8,(-s + 2 : -s + 4 : 1),0.370315851974445131296670507


1128c2,12,(2*s + 6 : -8*s - 4 : 1),0.335562191126640669881288095


1128d1,581,(78 : 432*s : 1),2.70075811307486658195391185


1128d2,NA,NA,E1


1128e1,-3,(-3 : -2*s : 1),0.284083964493945272010549693


1128f1,-3,(2*s : -2*s : 1),0.340970858318615758967173919


1128f2,8,(3*s + 4 : 5*s + 24 : 1),0.352217497728942529185042220


1128g1,1,(37 : 18 : 1),0.0823061547150865440654915263


