CremonaReference,Discriminant,Point,Height
50a1,-4,(-3 : 1/2*(5*s + 2) : 1),0.0648992098539808675193543399


50a2,-8,(-3 : -5*s + 1 : 1),0.181367514061854930554374433


50a3,-4,(-2*s + 5 : -6*s - 5 : 1),0.324496049269904337596771700


50a4,-115,(-13 : -10*s + 6 : 1),0.679122859029636193952353381


50b1,-20,(1/9*(-s + 5) : 1/27*(-2*s - 26) : 1),0.324496049269904337596771700


50b2,-7,(-s - 2 : 3*s - 4 : 1),0.244848979214626256014799060


50b3,-20,(-5/2 : 1/8*(25*s + 6) : 1),0.259596839415923470077417360


50b4,-40,(-15 : 25*s + 7 : 1),0.181367514061854930554374433


