CremonaReference,Discriminant,Point,Height,Provable
1092a1,29,(3*s + 16 : -9*s - 114 : 1),0.337099166723250657570990343,0

1092a2,29,(18 : -54*s : 1),0.674198333446501315141980686,0

1092b1,1,(19 : 234 : 1),0.0986996967599578181532911849,0

1092c1,-7,(-13 : -6*s : 1),0.0694689461849002858904820417,0

1092d1,1,(1 : 7 : 1),0.238122504959459887365789889,0

1092d2,28,(s + 8 : 5*s - 28 : 1),0.119061252479729943682894945,0

1092e1,1,(9 : 39 : 1),0.120963611592888778687106552,0

1092e2,28,(-3*s + 10 : 3*s - 84 : 1),0.0604818057964443893435532763,0

