CremonaReference,Discriminant,Point,Height
840a1,44,(-3*s + 10 : -9*s + 60 : 1),0.589289856694692477828159124


840a2,44,(-3*s + 12 : 9*s - 78 : 1),0.294644928347346238914079562


840a3,-40,(26 : -6*s : 1),0.653163984426615372667988363


840a4,-4,(6 : 42*s : 1),0.177249051781860180573240462


840b1,-24,(1/2*(s + 6) : -2*s - 3 : 1),0.197042443384724920537823201


840b2,-3,(8 : 30*s : 1),0.384899278990986690637185936


840b3,-56,(-17 : -45/2*s : 1),0.974113996950392042632945834


840b4,12,(6 : -10*s : 1),0.694601607377587775033872917


840c1,24,(1/2*(-s + 6) : -s + 3 : 1),0.313162164727906053734229656


840c2,-3,(0 : -14*s : 1),0.509206035922556163037864224


840c3,-120,(-22 : 4*s : 1),1.03832835111489264573555374


840c4,-8,(6 : 14*s : 1),0.455635609343416374880510285


840d1,-23,(17 : -315*s : 1),0.648407327131037259846070470


840d2,-11,(6 : -378*s : 1),0.448626163897534822679186841


840d3,124,(-29 : 567*s : 1),1.30019041653938276415985740


840d4,-8,(-3 : -2205/2*s : 1),0.542985050106372351529386955


840e1,140,(1/2*(3*s + 36) : 9*s + 105 : 1),0.222631847184005411761561163


840e2,1,(36 : 210 : 1),0.445263694368010823523122327


840e3,-40,(-s - 14 : -3*s + 40 : 1),0.222631847184005411761561164


840e4,8,(5*s - 2 : 15*s - 40 : 1),0.222631847184005411761561164


840f1,12,(1/2*(s + 20) : -3*s - 9 : 1),0.549149490938267321614474488


840f2,65,(1/8*(5*s + 5) : 1/16*(45*s - 275) : 1),0.795113702493060308667830274


840f3,-20,(-2*s : -19*s - 40 : 1),0.549149490938267321614474489


840f4,24,(-6 : 10*s : 1),0.498564295300688251518776418


840f5,-88,(-26 : 42*s : 1),0.848945193296612018380417133


840f6,-8,(14 : 42*s : 1),0.433131844558194767364754500


840g1,57,(1/2*(3*s + 9) : 1/2*(-15*s + 111) : 1),0.712607403018531065747730497


840g2,65,(1/2*(3*s + 13) : 6*s - 60 : 1),0.461823082602432538430452793


840g3,44,(-20 : -15*s : 1),0.840653880857671545534449305


840g4,120,(-6 : -14*s : 1),0.690113502733449107744031619


840g5,-104,(-26 : -90*s : 1),0.920065417443839670591152048


840g6,-52,(-6 : 54*s : 1),0.598522595208426820238513126


840h1,12,(1/2*(-5*s + 8) : 5*s - 15 : 1),0.124160062566952522129876912


840h2,1,(14 : 30 : 1),0.248320125133905044259753825


840h3,1,(32 : 12 : 1),0.496640250267810088519507650


840h4,40,(-3*s + 24 : -33*s + 120 : 1),0.124160062566952522129876912


840i1,24,(-2*s + 6 : -6*s + 30 : 1),0.688654939551703932838763671


840i2,24,(s + 4 : -s - 12 : 1),0.344327469775851966419381836


840i3,44,(-2*s : 8*s + 60 : 1),0.595119501453929755492763984


840i4,-4,(6*s + 8 : -24*s - 36 : 1),0.310375141472503658304299632


840j1,40,(0 : 3/2*s : 1),0.601928330727159041847189151


840j2,65,(2*s - 4 : 4*s - 30 : 1),0.704370878601008539428848979


840j3,12,(-4 : -14*s : 1),0.771025850325429536739800885


840j4,440,(-s + 26 : -10*s - 210 : 1),1.00716436991339778699646846


840j5,-4,(-4 : 210*s : 1),0.621223605686741835956286161


840j6,12,(20 : 70*s : 1),0.385512925162714768369900443


