CremonaReference,Discriminant,Point,Height
2624a1,-8,(6 : -4*s : 1),0.596008064283174721990259441


2624a2,-40,(2*s + 6 : -8*s - 8 : 1),0.354516719372243171427905304


2624b1,8,(1 : 4*s : 1),0.224706924918878082228795361


2624b2,8,(-15 : -4*s : 1),0.449413849837756164457590720


2624c1,8,(-2*s - 1 : -2*s - 8 : 1),0.400468074101968254082504799


2624c2,40,(-2*s + 11 : 8*s - 72 : 1),0.215798714053589965147729159


2624d1,8,(6 : -2*s : 1),0.596008064283174721990259441


2624d2,8,(-2*s + 10 : 8*s - 56 : 1),0.298004032141587360995129720


2624e1,8,(1 : -4*s : 1),0.797274028270407460689464432


2624e2,92,(-s + 7 : 2*s - 32 : 1),0.726835891974996988336341543


2624f1,-8,(-1 : 4*s : 1),0.797274028270407460689464432


2624f2,-8,(4*s + 3 : 16*s - 24 : 1),0.398637014135203730344732216


2624g1,-8,(-1 : 4*s : 1),0.224706924918878082228795361


2624g2,-8,(15 : 4*s : 1),0.449413849837756164457590720


2624h1,-40,(1 : 2*s : 1),0.431597428107179930295458319


2624h2,-40,(2*s + 5 : -8*s + 8 : 1),0.215798714053589965147729159


