CremonaReference,Discriminant,Point,Height
205a1,5,(1/2*(3*s - 1) : 1/2*(-5*s + 7) : 1),0.400650349331175238766726128


205a2,5,(1/2*(-s - 3) : 1/2*(7*s + 3) : 1),0.200325174665587619383363063


205a3,1,(-8 : 1 : 1),0.400650349331175238766726127


205a4,-20,(1/2*(-3*s - 18) : 1/2*(17*s - 52) :  1),0.400650349331175238766726128




205b1,-4,(-7/2 : 1/8*(5*s + 10) : 1),0.404626299543732798778652767


205b2,-31,(-s - 1 : 1/2*(-3*s - 23) : 1),0.430848786780719559011236172


205c1,5,(1/2*(-s + 1) : 1 : 1),0.152098138714237851661532042


205c2,5,(-s : 1/2*(5*s + 11) : 1),0.304196277428475703323064084


