CremonaReference,Discriminant,Point,Height
1998a1,1,(2 : 5 : 1),0.154443317255257965002372289


1998b1,17,(11 : 1/2*(-111*s - 11) : 1),0.418036477414382398595796597


1998c1,1,(4 : 7 : 1),0.173222551498096434538608696


1998d1,-3,(-8 : 96*s + 4 : 1),0.508440779661858773101000107


1998e1,12,(-4*s - 2 : 8*s + 33 : 1),0.562811959529165743705764607


1998e2,33,(1/2*(-3*s + 11) : 1/2*(-39*s + 107) :  1),0.737140633261389930252076162




1998e3,233,(42 : 48*s - 21 : 1),3.10023222152366876436787941


1998f1,-111,(-12 : -4*s + 6 : 1),0.288644402768151355378605855


1998f2,-4,(3*s : -3*s - 18 : 1),0.221441659923441016794710694


1998g1,-3,(-5 : -18*s + 2 : 1),0.154443317255257965002372289


1998h1,-51,(-32 : 1/2*(-333*s + 31) : 1),0.418036477414382398595796597


1998i1,1,(27 : -162 : 1),0.127110194915464693275250027


1998j1,-3,(-1 : -s : 1),0.173222551498096434538608696


1998k1,37,(-s : -19 : 1),0.288644402768151355378605856


1998k2,-24,(1 : 18*s - 1 : 1),1.30406464374961678908543811


1998l1,-111,(s - 2 : -2*s - 18 : 1),0.375625194334682317765008528


1998l2,-159,(-3*s + 10 : 33*s + 179 : 1),0.803341049796489116637947272


1998l3,NA,NA,E1


