CremonaReference,Discriminant,Point,Height,Provable
2451a1,-3,(1/2*(-s - 5) : -2 : 1),0.400216990733600751909847868,0

2451a2,-8,(-14 : 1/2*(19*s + 14) : 1),0.724425716843922489324348437,0

2451b1,901,(-57 : 1/2*(-129*s + 57) : 1),2.12400245161568385335229244,0

2451b2,13,(-1 : 1/2*(817*s + 1) : 1),0.426271719990636885116909628,0

2451c1,365,(39 : 1/2*(-729*s - 39) : 1),1.45017947688092118879001617,0

2451d1,1,(55 : -409 : 1),0.174865517341023158400412557,0

2451e1,-39,(5 : 1/2*(-43*s - 1) : 1),0.963033212845589086988219557,0

2451f1,-159,(12 : 1/2*(903*s - 1) : 1),3.20658520619188397500057228,0

2451g1,1,(1 : -2 : 1),0.269362149618427955006798347,0

2451h1,12,(1/2*(-s + 4) : -s - 1 : 1),0.819518060105284932633360170,0

2451h2,17,(-s + 4 : 1/2*(-3*s + 29) : 1),0.467216386350899661240926733,0

2451i1,-11,(-10 : 1/2*(-81*s - 1) : 1),0.326085936159131761816791736,0

