CremonaReference,Discriminant,Point,Height,Provable
760a1,-4,(-s + 1 : -s + 1 : 1),0.429803034527987756364225287,0

760a2,5,(0 : -2*s : 1),0.319115688404740542114063371,0

760b1,-119,(-39 : 75*s : 1),1.50589447732881100640247923,0

760b2,NA,NA,E1,NA

760c1,60,(-7/3 : 38/9*s : 1),0.693385084796111368182673672,0

760d1,1,(1 : 5 : 1),0.217693028628996468338931545,0

760d2,-4,(-5*s : 5*s + 20 : 1),0.108846514314498234169465773,0

760e1,-4,(1/2*(3*s + 2) : 2*s - 3 : 1),0.430617098217650214909822946,0

760e2,17,(2*s - 1 : -4*s + 14 : 1),0.604739272451620395855500942,0

760e3,-40,(-3*s - 13 : -s - 120 : 1),0.430617098217650214909822946,0

760e4,40,(3*s + 7 : -19*s + 120 : 1),0.430617098217650214909822946,0

