CremonaReference,Discriminant,Point,Height,Provable
2562a1,-3,(-s - 1 : s + 5 : 1),0.227512705074956729685223209,0

2562b1,-7,(-9 : 1/2*(81*s + 9) : 1),0.651095928076864773269434521,0

2562c1,5,(6 : -6*s - 3 : 1),0.381519026850286534231210471,0

2562c2,41,(1/2*(-9*s + 25) : 1/2*(45*s - 179) :  1),0.601355705791136777539463794,0


2562c3,-55,(23 : 1/2*(183*s - 23) : 1),0.729272396873251345404605836,0

2562c4,-31,(-5 : 1/2*(63*s + 5) : 1),0.666172782295688540704450746,0

2562d1,-3,(-7 : -8*s + 3 : 1),0.180560080859802496935704101,0

2562e1,28,(-7 : 1/2*(-9*s + 6) : 1),0.277148582374668500639861529,0

2562e2,-20,(1/2*(-7*s + 6) : -14*s + 40 : 1),0.439981291027564109666606833,0

2562e3,-915,(-47 : -7*s + 23 : 1),0.737021098426415284607770851,0

2562f1,-3,(-5 : -196*s + 2 : 1),0.148656732011663830204493148,0

2562f2,-195,(-11/5 : 1/25*(6832*s + 15) : 1),0.313673737422449539445887961,0

2562g1,13,(4*s + 5 : 16*s - 117 : 1),0.634870572113281982841949655,0

2562g2,-3,(7 : 56*s - 4 : 1),0.413328992980845436590109454,0

2562h1,-15,(-s - 6 : 4*s + 16 : 1),0.394293126083059143561167388,0

2562h2,-831,(-7 : -28*s + 3 : 1),2.07471305665240394935378386,0

2562i1,152,(-7 : -147*s + 3 : 1),1.25246220039439941786647416,0

2562j1,-11,(14 : 1/2*(-343*s - 15) : 1),0.538286192424332334976202781,0

2562k1,1,(7 : 60 : 1),0.224935585027506274140637869,0

2562l1,-3,(-9 : 14*s + 4 : 1),0.107397869304427967518495203,0

2562m1,-4,(-3 : 1/2*(21*s + 2) : 1),0.681195400093404498964555603,0

2562n1,1,(10 : 4 : 1),0.0554786987973513285538597467,0

