CremonaReference,Discriminant,Point,Height,Provable
2150a1,5,(-5*s + 5 : -10*s + 60 : 1),0.531828543989929434296760648,0

2150a2,-3,(-10 : 125*s + 5 : 1),0.797416657810218160905632179,0

2150a3,-660,(-10/3 : 1/18*(-3125*s + 30) : 1),1.39046364015049683754269301,0

2150b1,5,(-6 : 25*s + 3 : 1),0.125950295078153081641189622,0

2150c1,-35,(10 : -50*s - 5 : 1),0.616517838495159093156237394,0

2150d1,965,(30 : -40*s - 15 : 1),1.36318265660795556202041741,0

2150e1,5,(-6 : -344*s + 3 : 1),0.0502621905189128123380011868,0

2150f1,460,(9/2 : 1/8*(215*s - 22) : 1),0.847612898757771401315815426,0

2150g1,NA,NA,E1,NA

2150h1,-4,(-6 : 25*s + 3 : 1),0.471734896390435468775108244,0

2150i1,-8,(1/2*(5*s - 2) : 1/2*(5*s + 26) : 1),0.493899083113142659025245149,0

2150j1,5,(4 : 1/2*(25*s - 5) : 1),0.156986730632823124171567827,0

2150k1,65,(19 : 25*s - 10 : 1),0.778239188529435428100223609,0

2150l1,5,(14 : 1/2*(5*s - 15) : 1),0.290965742860940371252997954,0

2150m1,1,(-21 : 53 : 1),0.204469445856278159858813034,0

2150n1,60,(5/3 : 1/9*(2048*s - 12) : 1),1.41600467627415430306194065,0

2150o1,-20,(1/2*(-s + 8) : -2*s : 1),0.243379862073246891589124492,0

2150p1,1,(-1 : 5 : 1),0.125950295078153081641189622,0

2150q1,-3,(-5*s - 3 : 20*s - 11 : 1),0.299615404114290546665911042,0

2150r1,1,(-31 : -8585 : 1),0.0502621905189128123380011868,0

