CremonaReference,Discriminant,Point,Height,Provable
490a1,-7,(-3 : -7*s + 1 : 1),0.229892383111040265923701227,0

490a2,-35,(11 : 35*s - 6 : 1),0.156680742679863240970295931,0

490b1,-3,(-6 : -10*s + 3 : 1),0.118990626853874975670119475,0

490b2,5,(12 : -16*s - 6 : 1),0.242945237623021108297597898,0

490c1,28,(11 : 28*s - 6 : 1),0.584379826880589652157452640,0

490c2,-203,(25 : 56*s - 13 : 1),0.672495912565042950762613731,0

490d1,1,(0 : 1 : 1),0.229892383111040265923701227,1

490d2,1,(8 : 16 : 1),0.0766307943703467553079004090,0

490e1,-3,(s - 1 : s : 1),0.308066856990897190662693512,0

490e2,-8,(-14 : 1/2*(5*s + 14) : 1),0.309828813494455816634672292,0

490f1,329,(23 : -14*s - 12 : 1),1.35607576822828541236316864,0

490f2,-163,(-12 : 1/2*(245*s + 11) : 1),1.51448743287323330586683949,0

490g1,1,(18 : -79 : 1),0.0899900151923851153474684556,0

490g2,8,(-5*s + 6 : 30*s + 77 : 1),0.0449950075961925576737342278,0

490h1,8,(5*s + 11 : 25*s + 54 : 1),0.401381713410348686913113521,0

490h2,21,(2 : 1/2*(-35*s - 3) : 1),0.226258149829452701058763541,0

490h3,-84,(-19 : 1/2*(35*s + 18) : 1),0.386296610310544304351587838,0

490h4,28,(-19 : 1/2*(-343*s + 18) : 1),0.613941328200020842034001636,0

490i1,140,(-9/2 : 1/8*(-49*s + 14) : 1),0.370366362264062212503538854,0

490i2,140,(-29 : 1/2*(245*s + 28) : 1),1.57791733978371825210331265,0

490j1,-7,(13 : -140*s - 7 : 1),0.0899900151923851153474684556,0

490j2,-616,(-43 : -70*s + 21 : 1),0.986890041478104740824290365,0

490k1,-35,(-5 : -s + 2 : 1),0.158594245811299308363701271,0

490k2,-119,(s - 12 : -9*s - 68 : 1),0.200861719485254579077107923,0

