CremonaReference,Discriminant,Point,Height
1083a1,285,(17 : 1/2*(-19*s - 17) : 1),0.531223693115752344289938446


1083a2,NA,NA,E1


1083b1,76,(-21 : 1/2*(-19*s + 20) : 1),0.650473478357704811312979606


1083b2,-399,(-2 : 1/2*(19*s + 1) : 1),0.921856212020370781503227104


1083b3,-456,(17 : 1/2*(171*s - 18) : 1),1.05394532340485565244641627


1083b4,-399,(36 : 1/2*(19*s - 37) : 1),1.28244223895467332230745902


1083c1,437,(13 : 1/2*(-57*s - 1) : 1),0.791751829097551870648155877


1083c2,NA,NA,E1


1083d1,-3,(1/2*(s + 1) : 1/2*(s + 1) : 1),0.462020952273675280527562061


1083d2,1,(15 : -9 : 1),0.106684928708236800957436285


1083e1,-19,(-13 : 1/2*(19*s - 1) : 1),0.150298370947295011299220445


