CremonaReference,Discriminant,Point,Height
1755a1,5,(3 : 1/2*(-9*s - 1) : 1),0.472788483117350884919561081


1755b1,5,(2 : 1/2*(325*s - 1) : 1),0.537446147993517865211378630


1755c1,-120,(1/2*(-s + 4) : 2*s + 7 : 1),0.534655071210445738766115152


1755c2,-715,(-24 : 1/2*(-9*s - 1) : 1),1.59120463712860949751130602


1755c3,-104,(1/2*(-3*s - 2) : 1/2*(-3*s + 116) :  1),0.352399349143554336737687566




1755d1,-15,(-2/3 : 1/18*(325*s - 9) : 1),0.537446147993517865211378630


1755e1,165,(11 : 1/2*(s - 1) : 1),0.375626906166558806897153511


1755e2,40,(1/2*(5*s - 2) : 1/2*(-5*s + 124) : 1),0.534655071210445738766115152


1755e3,-143,(16 : 1/2*(25*s - 1) : 1),1.07344262286117959711297826


1755f1,-15,(1/2*(-s + 1) : 1/2*(-s - 1) : 1),0.261429723348503198227154764


