CremonaReference,Discriminant,Point,Height
2595a1,37,(1/2*(-5*s - 7) : -5*s - 37 : 1),0.684887814121486852056845032


2595a2,13,(1/2*(5*s - 13) : 1/2*(-15*s + 129) :  1),0.363737155976638217435594791




2595a3,-408,(-56 : 1/2*(25*s + 56) : 1),1.30632979094970310908496713


2595a4,-552,(1/4*(-5*s + 74) : 1/8*(55*s - 1344) :  1),1.14668857265704723550570761




2595b1,-4,(-11/2 : 1/8*(-45*s + 22) : 1),0.299583070700346957510283547


2595c1,705,(2 : 1/2*(-s - 3) : 1),2.01702585143536309169740713


2595d1,5,(1/2*(3*s - 1) : 1/2*(-3*s + 7) : 1),0.328817901838328725421994226


2595d2,-15,(-s + 3 : 1/2*(-3*s + 21) : 1),0.387496814772569801578270475


