CremonaReference,Discriminant,Point,Height,Provable
1190a1,-3,(8 : -35*s - 4 : 1),0.0883586141998873879584934219,0

1190a2,1,(-37 : 1 : 1),0.530757863906262279510406739,0

1190b1,-11,(-15 : -70*s + 7 : 1),0.177286634928726878961361686,0

1190c1,-4,(1/2*(7*s + 6) : 14*s - 9 : 1),0.239371342866851698152609682,0

1190c2,-55,(-26 : 1/2*(49*s + 25) : 1),0.422497489269717620158361840,0

1190d1,161,(s - 36 : 43*s + 14 : 1),0.515264348257818250024240142,0

1190d2,161,(-4*s + 49 : -180*s - 867 : 1),1.03052869651563650004848028,0

1190d3,76,(1/2*(-7*s + 48) : 1/2*(217*s + 3244) : 1),0.936525372921822248112190393,0

1190d4,NA,NA,E1,NA

1190e1,1,(3 : 5 : 1),0.123871207310560291204035164,0

1190f1,1,(-13 : -134 : 1),0.0267856321020707966761643876,0

