CremonaReference,Discriminant,Point,Height
2442a1,-11,(-s - 1 : s + 6 : 1),0.214930578033028214525421625


2442a2,33,(s : 1/2*(3*s - 11) : 1),0.325163752059757149037163054


2442b1,185,(1/2*(3*s + 13) : -3*s - 31 : 1),0.462708222853697756635897175


2442b2,-4,(-2 : 1/2*(99*s + 2) : 1),0.273249937826375611866720160


2442c1,501,(-44 : 64*s + 22 : 1),1.14105935833873891540241650


2442c2,301,(-12 : -528*s + 6 : 1),2.02810710074782999891774468


2442c3,NA,NA,E1


2442c4,1,(68 : 7958 : 1),0.735941858831972290201547994


2442d1,1,(77 : -484 : 1),0.496396060577610291653488509


2442e1,-3,(-3 : 6*s + 1 : 1),0.419159989230216531853138246


2442e2,-3,(-9 : -37*s + 4 : 1),0.209579994615108265926569123


2442f1,157,(19 : 111*s - 10 : 1),0.856707156549657899190083928


2442f2,157,(-3*s - 64 : -225*s + 240 : 1),0.539884189062230133745304303


2442g1,1,(5 : 15 : 1),0.176651130233577600518886280


2442h1,57,(38 : -88*s - 19 : 1),0.966645524091994181579345908


2442h2,533,(54 : 672*s - 27 : 1),3.92956212597052162570585312


2442i1,-7,(-3*s + 13 : -42*s - 44 : 1),0.226670815371082779762848954


2442i2,-7,(2 : 297*s - 1 : 1),0.453341630742165559525697908


2442i3,-87,(-38 : 221*s + 19 : 1),4.33350713654097750886170286


2442i4,-907,(80 : -756*s - 40 : 1),5.76050822504933861298688523


