CremonaReference,Discriminant,Point,Height
2955a1,-8,(15/2 : 1/8*(-197*s - 4) : 1),0.396224653252581563396772026


2955b1,-228,(-7/3 : 1/18*(-985*s + 12) : 1),0.749712429698836766382415678


2955b2,-8,(23 : -2250*s - 12 : 1),1.12437047300171877748504288


2955b3,NA,NA,E1


2955b4,-408,(61 : 1/2*(-625*s - 62) : 1),1.14533098794735616380053501


2955c1,1,(7 : -8 : 1),0.218920194980385064347807120


2955d1,-11,(-15 : 1/2*(-135*s - 1) : 1),0.295991258707440380373526202


2955d2,-103,(-33 : 1/2*(1773*s - 1) : 1),1.38803241498820606840394153


