CremonaReference,Discriminant,Point,Height
782a1,17,(1/2*(s + 5) : -2*s - 6 : 1),0.279033583404051625668337401


782a2,13,(-2*s + 7 : -7*s + 17 : 1),0.337199669679177450697368800


782b1,-4,(-4 : -s + 2 : 1),0.199468010863676919100512962


782c1,-119,(42 : 368*s - 21 : 1),0.318986928737209289014954170


782c2,-123,(-33 : 1/2*(-529*s + 33) : 1),0.905589465868010163683182269


782d1,92,(3 : 1/2*(s - 4) : 1),0.317972421573829067667885632


782e1,-7,(2*s + 1 : 14*s - 38 : 1),0.262796291550823592444658122


782e2,-7,(-5 : 138*s + 2 : 1),0.663352640840231057967642484


782e3,-35,(18 : 1/2*(-1173*s - 19) : 1),1.75116776989059445034582029


782e4,-20,(31 : 138*s - 16 : 1),1.14169919622311361785646845


