CremonaReference,Discriminant,Point,Height
2184a1,8,(1/2*(3*s + 10) : -6*s + 15 : 1),0.282430521361177930030832392


2184a2,-4,(7*s + 6 : 21*s - 28 : 1),0.278986784914891620735042476


2184b1,12,(-s + 2 : -3*s - 12 : 1),0.460927942200053443876582852


2184b2,28,(-s - 4 : -s - 14 : 1),0.428115793967262325749064991


2184b3,28,(-18 : 2*s : 1),0.856231587934524651498129982


2184b4,-20,(-10 : 14*s : 1),0.574145338935858742771795094


2184c1,-564,(-2 : -26*s : 1),0.951218084430906865308947811


2184d1,NA,NA,E1


2184e1,-3,(1 : -21*s : 1),0.632315062913278862777288831


2184e2,-3,(-4 : 14*s : 1),0.316157531456639431388644416


2184f1,1,(-27 : 819 : 1),0.114671927728146559793348671


2184f2,988,(64 : 126*s : 1),0.933823717214026800699174843


2184g1,1,(-1 : 6 : 1),0.110597279612616787000773849


2184h1,-68,(1/2*(s - 4) : -2*s + 1 : 1),0.611366374941447582345956639


2184h2,-15,(-8 : 14*s : 1),0.656604888176128418282633176


2184h3,-20,(-22 : 126*s : 1),1.03670507366764029508819351


2184h4,8,(5*s - 14 : -51*s + 40 : 1),0.819417075214761479657086963


2184i1,-4,(-6 : -6*s : 1),0.329607372544089919299180336


2184j1,-87,(1/2*(-3*s + 49) : 1/2*(-33*s + 207) :  1),0.916052405697312248991245637




2184j2,-40,(31 : 273/2*s : 1),0.542395885907439094978476238


2184j3,-244,(-60 : -273*s : 1),1.62089441013043526582042681


2184j4,680,(-3*s - 14 : -51*s - 912 : 1),1.03045362428841935142554567


2184j5,NA,NA,E1


2184j6,-244,(-64 : 279*s : 1),3.24178882026087053164085362


2184k1,1,(55 : 441 : 1),0.362816681614104717911188124


2184k2,1,(-22 : 126 : 1),0.181408340807052358955594062


2184l1,-551,(-58 : 42*s : 1),1.52810664371657281737793861


2184l2,-132,(42 : -189*s : 1),1.37339824247366941857961573


2184l3,-20,(-6 : -147*s : 1),0.793040205533097318679734215


2184l4,-20,(28 : 546*s : 1),0.198260051383274329669933553


2184m1,-20,(1/2*(-9*s - 16) : -9*s - 117 : 1),0.574057697763871212805206895


2184m2,-3,(1/2*(-21*s - 7) : 1/2*(-105*s - 189) :  1),0.425149621190959812877306464




2184m3,-40,(8 : -104*s : 1),1.48763868304902551345246446


2184m4,-40,(-20 : 42*s : 1),0.823088032344450287993148444


2184m5,NA,NA,E1


2184m6,-264,(-32 : 26*s : 1),0.838480895012247613781418063


