CremonaReference,Discriminant,Point,Height
666a1,-3,(-8 : -3*s + 4 : 1),0.281614405203415204127032670


666b1,-24,(2 : 1/2*(27*s - 2) : 1),0.202380864079402918335281593


666c1,-3,(-3*s + 3 : -3*s + 3 : 1),0.230790716848345946857926133


666c2,12,(-18 : 1/2*(-111*s + 18) : 1),0.139644756386372222508523408


666d1,1,(5 : 3 : 1),0.0704036013008538010317581678


666e1,1,(27 : -158 : 1),0.0385036264819645720522626722


666f1,-15,(3*s + 2 : 3*s + 3 : 1),0.334205534380990533642757186


666f2,21,(3*s + 14 : -6*s - 66 : 1),0.377887623328928843441946691


666f3,-115,(1 : 37*s - 1 : 1),1.15342666257563264521452815


666f4,21,(-10 : 1/2*(-243*s + 9) : 1),0.367922006222136228878620921


666g1,-103,(41 : 2916*s - 21 : 1),1.54871486151886334981588069


