CremonaReference,Discriminant,Point,Height
189a1,1,(-1 : -2 : 1),0.0632121888332943317556212446


189b1,21,(2 : 1/2*(-s - 1) : 1),0.288584371840537745213868038


189b2,21,(1/2*(3*s + 3) : 1/2*(-3*s - 1) : 1),0.371708574898100223725347874


189b3,-519,(-39 : 1/2*(-3*s - 1) : 1),1.15406365934637726087259994


189c1,8,(-1/2 : 1/8*(7*s - 4) : 1),0.446727642785518906055074417


189c2,-7,(-6 : 1/2*(-9*s - 1) : 1),0.288584371840537745213868038


189c3,13,(11 : 1/2*(3*s - 1) : 1),0.316150020663147562764240261


189d1,-3,(3 : 1/2*(9*s - 1) : 1),0.0632121888332943317556212446


