CremonaReference,Discriminant,Point,Height
270a1,12,(1/2*(3*s + 2) : 1/2*(3*s + 8) : 1),0.305988261974519102953225908


270a2,12,(11/2 : 1/8*(-45*s - 22) : 1),0.407984349299358803937634544


270b1,-15,(-4*s + 3 : -12*s - 32 : 1),0.0408151414858011146838913103


270b2,-15,(-5 : -30*s + 2 : 1),0.122445424457403344051673931


270c1,-4,(-1 : 1/2*s : 1),0.305988261974519102953225908


270c2,-4,(-3/2*s : 4 : 1),0.101996087324839700984408636


270d1,21,(12 : -5*s - 6 : 1),0.121166953627468873420879013


270d2,5,(-8 : 18*s + 4 : 1),0.0408151414858011146838913103


