CremonaReference,Discriminant,Point,Height,Provable
2752a1,8,(0 : -2*s : 1),0.281455622327844150743418509,0

2752b1,24,(7 : 2*s : 1),0.476725386850702481744250362,0

2752b2,8,(-1/2 : -43/8*s : 1),1.01351955067556047816121966,0

2752c1,8,(1 : -1/2*s : 1),0.0628165070874876492657087913,1

2752d1,-8,(-1 : 1/2*s : 1),0.0628165070874876492657087913,1

2752e1,-8,(0 : -2*s : 1),0.281455622327844150743418509,0

2752f1,-24,(-7 : -2*s : 1),0.476725386850702481744250362,0

2752f2,-8,(2*s + 1 : -10*s - 24 : 1),0.306853319635165480099227461,0

