CremonaReference,Discriminant,Point,Height,Provable
1806a1,-4,(8 : 63*s - 4 : 1),0.0876410267176052455188550485,0

1806b1,-3,(4 : 7*s - 2 : 1),0.0632526683473878482113761902,0

1806c1,13,(-6*s - 1 : 18*s + 87 : 1),0.338008254752967867859789883,0

1806c2,1,(69 : -23 : 1),0.230529649642279307281507082,0

1806d1,-344,(-41 : 21*s + 20 : 1),0.910397946162752517271496267,0

1806e1,1,(-22 : -111 : 1),0.255924821205254862600046520,0

1806f1,-7,(1/2*(3*s - 1) : 1/2*(-s - 11) : 1),0.586394112100588661956767072,0

1806f2,-7,(1/2*(9*s - 7) : 1/2*(-21*s + 97) : 1),0.293197056050294330978383536,0

1806f3,-7,(-3*s - 7 : -13*s - 39 : 1),0.586394112100588661956767072,0

1806f4,1,(2 : -96 : 1),0.586394112100588661956767072,0

1806g1,28,(1/2*(-3*s - 10) : 1/2*(3*s + 46) : 1),0.438400150501286024316070372,0

1806g2,-8,(7*s - 7 : -56*s + 129 : 1),0.270586397543267878454947606,0

1806g3,-996,(75 : 168*s - 38 : 1),4.20039991434627920551376366,0

1806h1,857,(1 : -756*s - 1 : 1),3.79527681323568620634091693,0

1806i1,1,(-71 : -137 : 1),0.152109183018039383591403875,0

1806j1,-3,(-7*s + 2 : -21*s - 19 : 1),0.148128403370483759628887945,0

1806j2,-3,(-3 : -49*s + 1 : 1),0.296256806740967519257775889,0

1806k1,1,(-5 : 450 : 1),0.0483467359144418138010549897,0

1806l1,1,(2 : 11 : 1),0.0520791940304296237973865071,0

1806m1,12,(2 : 1/2*(-s - 2) : 1),0.445968621128212955398015345,1

1806n1,1,(10 : 247 : 1),0.122803149018215527375789152,0

