CremonaReference,Discriminant,Point,Height
2610a1,-3,(-2 : 45*s + 1 : 1),0.284351489773729156760133481


2610a2,-15,(25 : 1/2*(225*s - 25) : 1),1.12512295161231367715093032


2610b1,-3,(-2 : -1044*s + 1 : 1),0.404744823173075926490248345


2610b2,-291,(-38 : 270*s + 19 : 1),2.06439938485492711450973000


2610c1,-15,(20 : 72*s - 10 : 1),0.325292740977183930172216556


2610c2,-15,(23 : 1/2*(135*s - 23) : 1),0.650585481954367860344433112


2610c3,-239,(-s + 46 : 1/2*(29*s + 1599) : 1),1.99913747277816833977768035


2610c4,-15,(-13 : 1/2*(261*s + 13) : 1),0.325292740977183930172216556


2610d1,-15,(3 : 1/2*(3*s - 3) : 1),0.362066649108130096151822090


2610d2,-24,(1/2*(-3*s - 12) : 1/2*(-9*s - 66) :  1),0.266377373869764308719296361




2610e1,357,(-60 : -90*s + 30 : 1),0.980018001731347681801034541


2610e2,-552,(48 : -450*s - 24 : 1),0.977384507994383973703885596


2610e3,NA,NA,E1


2610e4,NA,NA,E1


2610f1,-3,(8 : -540*s - 4 : 1),0.252219158195655743159179512


2610f2,-3,(20 : 870*s - 10 : 1),0.126109579097827871579589756


2610g1,-87,(1/2*(-3*s - 11) : 3*s + 68 : 1),0.182886869082780603443496516


2610g2,1,(-1 : -130 : 1),0.365773738165561206886993032


2610h1,1,(1 : 347 : 1),0.404744823173075926490248345


2610h2,1,(25 : 683 : 1),0.202372411586537963245124172


2610i1,-15,(2*s + 1 : -4*s + 14 : 1),0.0710878724434322891900333702


2610i2,1,(7 : 26 : 1),0.142175744886864578380066740


2610j1,-87,(3*s + 6 : -21*s + 127 : 1),0.284930303622568851103703979


2610j2,33,(6*s + 33 : -66*s + 370 : 1),0.373762946058339769424289744


2610j3,156,(15 : -450*s - 8 : 1),1.75354802487294838318019965


2610j4,21,(27 : 174*s - 14 : 1),0.640082695711373080922640538


2610k1,-3,(8 : 1/2*(-135*s - 9) : 1),0.226726284691765458323768589


2610k2,-51,(3*s - 1 : 1/2*(-39*s + 477) : 1),0.522009422941704067710789509


2610k3,952,(s + 73 : 1/2*(-33*s + 1134) : 1),1.73311247780978330130276601


2610k4,28,(23 : 1/2*(225*s - 24) : 1),0.730799356835640004287229876


2610l1,60,(-15/2 : 1/8*(-45*s + 26) : 1),0.637673498060387418058172834


2610l2,-219,(-3*s + 15 : 1/2*(39*s - 115) : 1),0.635564244189028645131127027


2610l3,140,(-25 : 116*s + 12 : 1),1.26258033165484900917218143


2610l4,28,(-21 : 261*s + 10 : 1),0.474344581980719967731499885


2610m1,-543,(-33 : -36*s + 16 : 1),1.37179887900830411791575437


2610m2,12,(15 : 522*s - 8 : 1),0.780905955358295395002207846


2610m3,921,(-51 : -288*s + 25 : 1),1.30436780967425530675952643


2610m4,849,(-99 : -2280*s + 49 : 1),2.94535018024465640383974938


2610n1,145,(-s + 12 : s + 66 : 1),0.118123597997135899511462879


2610n2,1,(11 : 139 : 1),0.236247195994271799022925758


