CremonaReference,Discriminant,Point,Height,Provable
258a1,-3,(0 : -s : 1),0.0677084428665623518067572168,0

258b1,5,(-16 : -108*s + 8 : 1),0.401196483798319880347106082,0

258b2,-215,(-s + 26 : 1/2*(5*s - 327) : 1),0.746166877168953284583413893,0

258c1,1,(5 : 6 : 1),0.0336077206159637053882240476,0

258d1,-15,(1 : 2*s - 1 : 1),0.355594778604556174229263427,0

258d2,-71,(-s - 10 : -s - 42 : 1),0.656179554568857404071692087,0

258d3,-399,(-45 : -s + 22 : 1),0.883742279481704584146737414,0

258d4,-11,(10 : 1/2*(-43*s - 11) : 1),0.477979292103972800985684473,0

258e1,317,(-26 : 1/2*(-243*s + 25) : 1),1.18009823041987027056224016,0

258f1,129,(2 : 4*s - 1 : 1),0.420096683838441943875567024,0

258f2,NA,NA,E1,NA

258g1,-3,(1 : 1/2*(-s - 1) : 1),0.318104051606706867545742298,1

258g2,-3,(s + 2 : 1/2*(3*s + 7) : 1),0.159052025803353433772871149,0

