CremonaReference,Discriminant,Point,Height
1464a1,-4,(3*s + 5 : -9*s - 15 : 1),0.253320105616399859019545582


1464a2,5,(-8 : 18*s : 1),0.353829900484754604994621741


1464b1,-8,(-16 : -54*s : 1),0.247749130882399998208404035


1464c1,24,(1/2*(s + 10) : -2*s - 9 : 1),0.512801124137823789061572498


1464c2,5,(2*s + 4 : -4*s - 18 : 1),0.308282518919070048764535020


1464d1,12,(2 : -2*s : 1),0.204429555584447714771029082


1464e1,-8,(s - 2 : -s - 4 : 1),0.415282601880295532585072716


1464f1,-4,(1/2*(-9*s - 4) : 18*s + 153 : 1),0.439402456711235851798756613


1464f2,41,(0 : -162*s : 1),1.21391676427438583071957281


1464f3,140,(26 : -54*s : 1),1.05210649769784697784646347


1464f4,813,(54 : 252*s : 1),3.37951224687520680104829282


