CremonaReference,Discriminant,Point,Height
1275a1,-15,(-8 : 1/2*(15*s - 1) : 1),0.112889738501639571582996726


1275a2,-120,(-11/2 : 1/8*(-85*s - 4) : 1),0.485967363250954831028751285


1275b1,-4,(1/2*(-9*s + 14) : -18*s + 5 : 1),0.312733780932964635570982248


1275b2,-7,(0 : 1/2*(-45*s - 1) : 1),0.403868103884500080720895306


1275c1,1,(12 : -43 : 1),0.168665126122643040206178614


1275d1,-15,(-18 : 1/2*(-85*s - 1) : 1),0.214000589731895584766993723


1275e1,5,(8 : 1/2*(75*s - 1) : 1),0.674660504490572160824714456


1275f1,-3,(-4 : 1/2*(-17*s - 1) : 1),0.214000589731895584766993723


1275g1,-20,(-23 : 1/2*(75*s + 22) : 1),0.570677726222640315137430609


1275g2,-35,(2 : 1/2*(-225*s - 3) : 1),0.403868103884500080720895306


