CremonaReference,Discriminant,Point,Height
304a1,1,(10 : 32 : 1),0.327925939750735550811929276


304a2,1,(-30 : 152 : 1),0.0655851879501471101623858551


304b1,-20,(-12 : -4*s : 1),0.188760387023824578875895782


304b2,-20,(4 : -16*s : 1),0.566281161071473736627687345


304b3,172,(-20 : -32*s : 1),0.745621090609396059271118528


304c1,1,(0 : 4 : 1),0.103366441093285452720164291


304d1,-4,(1 : -s : 1),0.0654148695884119662456632223


304e1,12,(3 : 2*s : 1),0.225966868825694878751226265


304e2,12,(7 : -2*s : 1),0.677900606477084636253678794


304e3,NA,NA,E1


304f1,12,(1 : -s : 1),0.140890040830147667478831673


