CremonaReference,Discriminant,Point,Height
1176a1,1,(33 : -98 : 1),0.424193482040857723400117726


1176b1,8,(2 : -6*s : 1),0.232503763163675159448676526


1176c1,8,(1/2*(-s + 18) : -3*s - 11 : 1),0.500368960553720112058063465


1176c2,21,(-16 : 14*s : 1),0.574858795743914553156149465


1176c3,-84,(12 : 63*s : 1),0.688154321642412780236711610


1176c4,-84,(-2 : -14*s : 1),0.688154321642412780236711610


1176d1,-56,(-12 : 42*s : 1),0.232503763163675159448676526


1176e1,-56,(11/2 : -147/8*s : 1),0.290208420591989950087218632


1176e2,-35,(2 : -126*s : 1),0.334731833959113000910066300


1176e3,-820,(-12 : 196*s : 1),2.74214962070533915983673947


1176e4,-20,(30 : 147*s : 1),0.866542351809706222622091052


1176f1,1,(3 : 6 : 1),0.0845367246555687793354447611


1176g1,-7,(-2*s - 2 : 14 : 1),0.277488940116793430826173159


1176g2,8,(3*s + 2 : 3*s - 24 : 1),0.138744470058396715413086580


1176h1,-7,(2 : -42*s : 1),0.277488940116793430826173160


1176h2,-56,(-12 : 42*s : 1),0.469049776575078764730121766


1176i1,-168,(-3/2 : -7/8*s : 1),0.539636932338589557218451683


1176i2,-3,(2*s - 8 : -2*s + 24 : 1),0.409438577837379394302201409


1176i3,-168,(-12 : 14*s : 1),0.539636932338589557218451683


1176i4,88,(-3*s - 4 : 9*s + 60 : 1),0.633845947839370758263316571


1176i5,952,(-40 : 42*s : 1),1.22808429785391375061334566


1176i6,8,(16 : 98*s : 1),1.03248761839766222005686272


