CremonaReference,Discriminant,Point,Height,Provable
1266a1,1,(4 : 1 : 1),0.108869380741990263038432469,0

1266b1,-3,(-3 : -s + 1 : 1),0.425480468656486091331780872,0

1266b2,-3,(2*s + 7 : -9*s - 25 : 1),0.212740234328243045665890436,0

1266c1,-23,(-18 : 1/2*(-3*s + 17) : 1),0.655110988571753191386276934,0

1266c2,-23,(-3*s - 17 : 1/2*(-9*s - 203) : 1),0.327555494285876595693138467,0

1266c3,-23,(-3*s - 5 : 1/2*(39*s + 613) : 1),0.655110988571753191386276934,0

1266c4,-260,(3*s - 7 : 1/2*(21*s - 288) : 1),0.925297315957034581290639482,0

1266d1,1,(14 : 41 : 1),0.0432391950857737373952067624,0

