CremonaReference,Discriminant,Point,Height,Provable
126a1,-4,(-3/2*s : 3*s + 4 : 1),0.175389043820261094009568236,0

126a2,-4,(-7 : 1/2*(7*s + 6) : 1),0.350778087640522188019136473,0

126a3,8,(1/2*(-3*s + 6) : -6*s + 7 : 1),0.290338316131236115429671981,0

126a4,60,(1/2*(-3*s - 12) : -3*s - 11 : 1),0.342423535324619059436355289,0

126a5,105,(-3*s - 6 : -6*s - 92 : 1),0.208472088407514741433659416,0

126a6,636,(51 : -24*s - 26 : 1),1.43825841781398730790374786,0

126b1,-15,(1/2*(3*s - 5) : 1/2*(3*s - 29) : 1),0.174386829294714933740414249,0

126b2,-15,(-13 : 1/2*(-9*s + 13) : 1),0.348773658589429867480828498,0

126b3,-903,(-31 : 1/2*(-27*s + 31) : 1),1.67980722591981473850478942,0

126b4,-15,(17 : 1/2*(-63*s - 17) : 1),0.174386829294714933740414249,0

126b5,33,(-1 : 1/2*(189*s + 1) : 1),0.528808697273411148531421776,0

126b6,-15,(-25 : 1/2*(-189*s + 25) : 1),0.348773658589429867480828499,0

