CremonaReference,Discriminant,Point,Height
480a1,-4,(1/2*(s + 2) : 1/2*(-3*s + 2) : 1),0.258929880612601602506442898


480a2,-15,(1/2*(s - 9) : 1/2*(s - 15) : 1),0.517859761225203205012885796


480a3,-8,(-s + 6 : -4*s + 4 : 1),0.443150775611459486756376429


480a4,-4,(-2*s - 2 : -3*s + 8 : 1),0.517859761225203205012885796


480b1,40,(1/2*(-s + 4) : 1/2*(s - 8) : 1),0.475706157599345368985328537


480b2,-168,(-4 : -s : 1),0.837253342989398111347458593


480b3,5,(s + 5 : -3*s - 5 : 1),0.380500684517821291708187989


480b4,-8,(2*s + 1 : 4*s - 4 : 1),0.379327376956950198330769038


480c1,-4,(1/2*(s - 2) : 1/2*(s - 6) : 1),0.258929880612601602506442898


480c2,8,(3*s + 4 : -6*s - 18 : 1),0.443150775611459486756376429


480c3,8,(-2*s - 1 : -4*s - 12 : 1),0.443150775611459486756376429


480c4,-4,(-2*s + 2 : 4*s - 6 : 1),0.517859761225203205012885796


480d1,-8,(-13 : 15/2*s : 1),0.297863716481913085481971732


480d2,-11,(-13 : -60*s : 1),0.713781638527537287848760491


480d3,-8,(14 : 15*s : 1),0.148931858240956542740985866


480d4,-11,(3*s + 3 : -21*s + 3 : 1),0.239932327548412679152992974


480e1,8,(-2 : -15*s : 1),0.297863716481913085481971732


480e2,8,(-14 : -15*s : 1),0.148931858240956542740985866


480e3,41,(3*s + 16 : 24*s - 156 : 1),0.425652215329741153719145339


480e4,8,(3 : -45/2*s : 1),0.595727432963826170963943465


480f1,5,(3*s + 9 : 12*s + 30 : 1),0.258139234971734619222231766


480f2,8,(-4 : 3*s : 1),0.272953282950157462868407948


480f3,8,(s + 10 : -6*s + 16 : 1),0.516278469943469238444463532


480f4,-20,(-2*s + 5 : 6*s : 1),0.472884816578655437689459982


480g1,12,(1/2*(s - 2) : 1/2*(-s + 6) : 1),0.298580934244246672470032948


480g2,24,(10 : 5*s : 1),0.558677862438181276525697440


480g3,8,(-s + 4 : -4*s - 12 : 1),0.379327376956950198330769038


480g4,-15,(1/2*(-s - 3) : 1/2*(-s + 15) : 1),0.379260117174255904056966221


480h1,-15,(1/8*(3*s - 27) : 1/16*(3*s - 75) : 1),0.535521950681407172520829039


480h2,-120,(-18 : 3*s : 1),0.796911017290909610504121377


480h3,-8,(-3*s + 4 : -12*s - 12 : 1),0.272953282950157462868407948


480h4,-15,(s : -4*s : 1),0.267760975340703586260414520


