CremonaReference,Discriminant,Point,Height,Provable
735a1,21,(1/2*(-7*s + 19) : 1/2*(-21*s + 113) :  1),0.259415011407574383827027661,0


735a2,21,(1/2*(-7*s + 5) : 1/2*(-21*s - 27) : 1),0.129707505703787191913513830,0

735a3,21,(-1 : 1/2*(-175*s + 1) : 1),0.259415011407574383827027661,0

735a4,21,(-1 : 1/2*(-49*s + 1) : 1),0.259415011407574383827027661,0

735b1,-7,(-16 : 1/2*(-735*s - 1) : 1),0.858673427782199045142845867,0

735c1,21,(1/2*(-3*s + 17) : -6*s + 31 : 1),0.187506472080342084782319184,0

735c2,1,(9 : -3 : 1),0.114892849698223771224895929,0

735d1,-7,(2 : 1/2*(35*s - 1) : 1),0.344678549094671313674687787,0

735d2,-7,(9 : 1/2*(525*s - 1) : 1),0.459571398792895084899583717,0

735e1,-84,(-10 : 1/2*(7*s + 10) : 1),0.325078210998281531387058286,0

735e2,-3,(1/2*(5*s - 9) : -15*s + 21 : 1),0.344589038412044577656737144,0

735e3,-231,(-31 : 1/2*(-7*s + 31) : 1),0.584554973598741444366298261,0

735e4,21,(1/2*(7*s + 29) : -21*s - 44 : 1),0.172294519206022288828368572,0

735e5,1,(41 : -88 : 1),0.344589038412044577656737144,0

735e6,-84,(1/2*(-7*s - 76) : 1/2*(63*s - 550) :  1),0.344589038412044577656737144,0


735e7,665,(-31 : 1/2*(-315*s + 31) : 1),2.49763689992318486811288755,0

735e8,1,(-45 : -639 : 1),0.172294519206022288828368572,0

735f1,1,(-19 : -53 : 1),0.0134167723090968600803569666,0

