CremonaReference,Discriminant,Point,Height
1827a1,-3,(-7 : 1/2*(-21*s + 7) : 1),0.207892286859571036272160726


1827b1,-195,(1/2*(-3*s - 95) : 3*s + 242 : 1),0.698028336398191719722602872


1827b2,-195,(-49 : 1/2*(441*s + 49) : 1),1.39605667279638343944520574


1827b3,NA,NA,E1


1827b4,-420,(-64 : 1/2*(261*s + 64) : 1),1.04412868397798208077396558


1827b5,733,(3*s - 76 : 1/2*(-111*s + 19975) : 1),2.13574046567018897000391664


1827b6,NA,NA,E1


1827c1,-3,(-3*s - 1 : 6*s + 9 : 1),0.313607630779707340332764150


1827c2,-7,(-2 : 1/2*(-29*s + 1) : 1),0.499787930248227335926612420


1827d1,-4,(3*s - 4 : 3*s - 21 : 1),0.432923826308631712688298105


1827d2,-15,(-16 : 1/2*(-21*s + 15) : 1),0.352808242049029003280088981


1827e1,93,(19 : 1/2*(-21*s - 1) : 1),0.654746704033554876666988022


1827e2,357,(19 : 1/2*(-87*s - 1) : 1),0.268050049961824199525147998


