CremonaReference,Discriminant,Point,Height,Provable
338a1,1,(0 : 1 : 1),0.169814351278407866757577374,1

338a2,-3,(-6 : 16*s + 3 : 1),0.107569973760927667535865595,0

338b1,13,(-3 : 13*s + 1 : 1),0.169814351278407866757577374,0

338b2,-824,(-49 : 64*s + 24 : 1),2.68941844835471541792314982,0

338c1,-52,(-12 : 1/2*(-13*s + 12) : 1),0.166288191600139793395140784,0

338c2,-52,(-12 : -13*s + 6 : 1),0.498864574800419380185422352,0

338c3,-871,(14 : -104*s - 7 : 1),1.28528828533386306966887456,0

338d1,-104,(-8 : 13*s + 4 : 1),0.607696321988947407308344321,0

338d2,76,(-29/2 : 1/8*(-2197*s + 58) : 1),2.28509029277733648768273889,0

338e1,1,(5 : 10 : 1),0.153682750909108438176744878,0

338e2,1,(5 : 23 : 1),0.0307365501818216876353489760,0

338f1,1,(23 : 73 : 1),0.197635432545543951566601123,0

338f2,-260,(-2/5 : 1/50*(-5239*s + 10) : 1),1.96350818197954515566925755,0

