CremonaReference,Discriminant,Point,Height
2982a1,1,(39 : 152 : 1),0.279618451053063148451786985


2982b1,-7,(1/2*(9*s + 31) : -27*s + 8 : 1),0.206328278962473601257249487


2982b2,29,(6*s + 38 : -75*s + 326 : 1),0.354413721158884801007843529


2982c1,1,(7 : 5 : 1),0.0764907669488165698406093430


2982d1,-71,(1/2*(3*s - 11) : -51 : 1),0.220747620956481783144308758


2982d2,24,(1/2*(-7*s + 10) : 1/2*(21*s + 162) :  1),0.110373810478240891572154379




2982e1,21,(s : 10 : 1),0.433407077914698146021313456


2982e2,-51,(-3 : 8*s + 1 : 1),1.33416400251205895900844085


2982f1,1,(5 : -1 : 1),0.166203285269358262585250869


2982g1,-7,(-3*s - 16 : -45*s + 39 : 1),0.337162476231272783329607844


2982g2,-31,(-3*s - 32 : 18*s + 206 : 1),0.550159555600727374170778385


2982g3,-119,(-35 : 213*s + 17 : 1),0.876373527107584487945145450


2982g4,1,(-45 : -1112 : 1),0.337162476231272783329607844


2982h1,1,(-14 : 61 : 1),0.0767567449333300373131955045


2982i1,1,(32 : -208 : 1),0.126377032387239038265560753


2982j1,-47,(6*s + 34 : -168*s + 76 : 1),0.261342221458705739270437513


2982j2,-215,(-4 : 378*s + 2 : 1),0.757375356793949577627789203


2982j3,-4,(-8 : -9372*s + 4 : 1),1.45989043370944939808543771


2982j4,-952,(-8 : 4899*s + 4 : 1),4.49476912886998243272026967


2982k1,-3,(2*s - 4 : 4*s - 1 : 1),0.327498683679615535535616102


2982k2,-3,(5 : 1/2*(497*s - 5) : 1),0.982496051038846606606848309


2982l1,12,(1/2*(-3*s + 10) : 1/2*(-3*s + 34) :  1),0.309930683357513664635073192




2982l2,28,(3*s : 1/2*(21*s - 126) : 1),0.439610565957251598275144159


