CremonaReference,Discriminant,Point,Height,Provable
2190a1,-7,(11 : 1/2*(-135*s - 11) : 1),0.185570102329410780604715094,0

2190b1,-4,(1/2 : 1/8*(-75*s - 2) : 1),0.292006026301548707154096578,0

2190c1,5,(12 : -3*s - 6 : 1),0.0483090923149661506142754726,0

2190d1,-20,(1/2*(-3*s + 12) : 1/2*(-9*s + 8) :  1),0.276423723799356911240404670,0


2190d2,-8,(5*s - 2 : 20*s - 7 : 1),0.522088210833805823536000725,0

2190d3,-3,(11 : -625*s - 6 : 1),0.605035935503671097915801542,0

2190e1,-3,(-1 : -2*s : 1),0.425689939685377659161632436,0

2190f1,1,(-31 : -120 : 1),0.108135123567809199954453803,0

2190f2,-4,(1/2*(15*s + 10) : 1/2*(-315*s + 174) :  1),0.0540675617839045999772269018,0


2190g1,-11,(5 : 75*s - 3 : 1),0.211491034421080020346468476,0

2190g2,-596,(25/2 : 1/8*(-1815*s - 54) : 1),4.84082410744497377890840310,0

2190h1,-327,(-15 : -48*s + 7 : 1),1.06069043536575756265691109,0

2190i1,1,(-1 : 12 : 1),0.0973818156453643531072422407,0

2190j1,209,(-3*s + 10 : 27*s + 368 : 1),1.04208591617613427793946655,0

2190j2,77,(24 : 1/2*(-75*s - 25) : 1),0.905501461822488329226020353,0

2190j3,-68,(-9 : 1/2*(75*s + 8) : 1),1.27888394654104408692798439,0

2190j4,152,(41/4 : 1/16*(-1095*s - 90) : 1),0.960981857660511354703508923,0

2190k1,1,(7 : 1871 : 1),1.15060082119224616854015869,0

2190l1,5,(3*s + 12 : -18*s - 44 : 1),0.207310084964927207585984453,0

2190m1,1,(7 : 11 : 1),0.244763118254564688141500375,0

2190m2,24,(1/2*(5*s + 26) : 1/2*(-35*s - 134) :  1),0.122381559127282344070750188,0


2190n1,1,(-2 : 46 : 1),0.108530650821828081070287897,0

2190n2,8,(1/2*(15*s + 32) : 1/2*(135*s - 376) :  1),0.0542653254109140405351439485,0


2190o1,-23,(6 : 1620*s - 3 : 1),0.257823531453666870142671278,0

2190o2,-23,(-48 : -13419*s + 24 : 1),4.64082356616600366256808302,0

2190o3,NA,NA,E1,NA

2190o4,NA,NA,E1,NA

2190p1,12,(1/2*(-5*s + 10) : 1/2*(15*s - 50) :  1),0.391553456316601875289214411,0


2190p2,-4,(5*s + 4 : 1/2*(-45*s + 26) : 1),0.303754149385546321737263255,0

2190q1,1,(40 : 220 : 1),0.0235332049227960883865893705,0

