CremonaReference,Discriminant,Point,Height
570a1,5,(-4 : 12*s + 2 : 1),0.109472692327808951639192329


570a2,1,(16 : 46 : 1),0.311649543899223174570193481


570b1,-3,(4 : -20*s - 2 : 1),0.111731246552046204608788863


570b2,-3,(6 : 125*s - 3 : 1),0.502790609484207920739549882


570c1,-3,(-5*s - 7 : 41 : 1),0.0513229447604508457664818846


570c2,1,(-8 : 79 : 1),0.102645889520901691532963769


570d1,-155,(33 : 48*s - 17 : 1),0.707246172897732339124336201


570d2,-119,(-2 : 1/2*(513*s + 1) : 1),1.09389122473425013630847459


570d3,NA,NA,E1


570d4,293,(-3 : 342*s + 1 : 1),2.65910995598159074702876015


570e1,-15,(1/2*(-s - 5) : 1/2*(-3*s + 9) : 1),0.251630236077302683946673461


570e2,-15,(1/2*(-s + 3) : 1/2*(9*s + 5) : 1),0.125815118038651341973336730


570e3,-15,(-s - 21 : -5*s + 40 : 1),0.251630236077302683946673461


570e4,1,(7 : 23 : 1),0.251630236077302683946673460


570f1,-11,(-3*s + 6 : -9*s - 5 : 1),0.454450682017674351306367931


570f2,76,(s + 13 : -5*s + 50 : 1),0.313467345899240760650557263


570f3,-195,(5 : -8*s - 3 : 1),1.07206604482296833361216665


570f4,-483,(-9 : -19*s + 4 : 1),0.990784790949246491878159835


570g1,24,(1/2*(s + 10) : 1/2*(3*s + 12) : 1),0.367776969455891303686595987


570g2,-3,(2/3 : 1/18*(95*s - 15) : 1),0.484899605241505882524895082


570g3,-3,(-14 : 1/2*(-5*s + 13) : 1),0.242449802620752941262447542


570g4,-11,(-4 : 1/2*(-19*s + 3) : 1),0.594766057593702489296795197


570h1,-8,(1/2*(s - 2) : 1/2*(-s + 2) : 1),0.417692651480682391328183139


570h2,-3,(-2 : 1/2*(-5*s + 1) : 1),0.245610612788074055585290185


570i1,17,(-13 : -57*s + 6 : 1),0.259528181921624659083046922


570i2,101,(25 : 114*s - 13 : 1),1.52659792780508289135938525


570i3,5,(-21 : -729*s + 10 : 1),0.268552591100332692042858043


570i4,NA,NA,E1


570j1,-20,(1/2*(9*s - 38) : 9*s - 148 : 1),0.182544393009865892884359123


570j2,-123,(-37 : 1/2*(-135*s + 37) : 1),1.56121365406117365142805966


570k1,57,(6 : 160*s - 3 : 1),0.766001793697701220456732694


570k2,553,(-22 : 450*s + 11 : 1),1.42543337025132614029910585


570k3,33,(-2 : -500*s + 1 : 1),1.07681798023446625875193361


570k4,93,(-14 : -950*s + 7 : 1),1.06852287685476376112033076


570l1,-71,(-3*s - 7 : 108*s - 121 : 1),0.304832353621295504576929690


570l2,-31,(40 : -625*s - 20 : 1),1.31175302507528729817487372


570l3,NA,NA,E1


570l4,NA,NA,E1


570m1,5,(5 : 1/2*(-9*s - 5) : 1),0.335594644903833673601769361


570m2,5,(3*s + 14 : 1/2*(33*s + 61) : 1),0.167797322451916836800884681


570m3,5,(-5*s + 10 : 1/2*(25*s - 115) : 1),0.335594644903833673601769361


570m4,213,(31 : 1/2*(s - 31) : 1),1.03516889272509528394519211


