CremonaReference,Discriminant,Point,Height,Provable
2725a1,-15,(-6 : 1/2*(-5*s + 5) : 1),0.215020747400808882887556667,0

2725b1,780,(1/2*(5*s - 42) : 1/2*(-15*s + 370) :  1),1.00352123170910434894370170,0


2725b2,920,(1/2*(-5*s - 32) : 1/2*(15*s + 290) :  1),0.981759095730267871728916011,0


2725b3,-55,(-16 : 1/2*(-225*s + 15) : 1),2.30251323006601570895190858,0

2725b4,145,(-46 : 1/2*(-125*s + 45) : 1),0.748694065340158364956772584,0

2725c1,5,(-11 : 1/2*(5*s + 11) : 1),0.899375211197933768014646172,0

2725c2,-520,(1/4*(-5*s + 26) : 1/8*(55*s + 224) :  1),0.867750464991222611117423620,0


2725d1,5,(1/2*(3*s + 3) : -2*s - 5 : 1),0.562865043753645409630812952,0

2725d2,-4,(1/2*(s - 6) : 1/2*(11*s + 6) : 1),0.449687605598966884007323086,0

