CremonaReference,Discriminant,Point,Height
1216a1,8,(1/2*s : -1/2*s : 1),0.228272981686761608830521567


1216b1,40,(25 : -8*s : 1),0.188760387023824578875895782


1216b2,40,(-7 : 32*s : 1),0.566281161071473736627687345


1216b3,-344,(41 : -64*s : 1),0.745621090609396059271118528


1216c1,-8,(1 : -4*s : 1),0.103366441093285452720164291


1216d1,-24,(-1 : -1/2*s : 1),0.225966868825694878751226265


1216d2,-4,(-8 : 19/2*s : 1),0.198634777456924128540256197


1216d3,-184,(-31 : 1/2*s : 1),0.335208336160067970551433102


1216e1,-8,(0 : 1/2*s : 1),0.317256616563381312287364054


1216f1,152,(-1 : -2*s : 1),0.477248119660155817414371105


1216f2,-40,(-17 : 38*s : 1),0.345506054936249701641388647


1216g1,8,(-1 : -2*s : 1),0.0654148695884119662456632223


1216h1,-24,(-3 : -2*s : 1),0.140890040830147667478831673


1216i1,-24,(-12 : -19/2*s : 1),0.223439782237426147222482245


1216j1,-152,(1 : 2*s : 1),0.477248119660155817414371105


1216j2,40,(17 : 38*s : 1),0.345506054936249701641388647


1216k1,24,(3 : -2*s : 1),0.140890040830147667478831673


1216l1,-8,(1 : 2*s : 1),0.0654148695884119662456632223


1216m1,-4,(-2 : 4*s : 1),0.225942131685295111448796499


1216n1,24,(12 : 19/2*s : 1),0.223439782237426147222482245


1216o1,-40,(-25 : -8*s : 1),0.188760387023824578875895782


1216o2,-40,(7 : 32*s : 1),0.566281161071473736627687345


1216o3,344,(-41 : -64*s : 1),0.745621090609396059271118528


1216p1,8,(-1 : 4*s : 1),0.103366441093285452720164291


1216q1,24,(1 : -1/2*s : 1),0.225966868825694878751226265


1216q2,1,(8 : 19 : 1),0.198634777456924128540256197


1216q3,184,(31 : 1/2*s : 1),0.335208336160067970551433102


1216r1,1,(2 : 8 : 1),0.225942131685295111448796499


